,PUB FP Equity,RI FP Equity,RMS FP Equity,ACA FP Equity,AI FP Equity,CS FP Equity,DG FP Equity,HO FP Equity,KER FP Equity,AIR FP Equity,ALO FP Equity,BN FP Equity,BNP FP Equity,STM FP Equity,SU FP Equity,RNO FP Equity,SAF FP Equity,SAN FP Equity,DSY FP Equity,EL FP Equity,EN FP Equity,ENGI FP Equity,LR FP Equity,MC FP Equity,ML FP Equity,MT NA Equity,CA FP Equity,CAP FP Equity,TEP FP Equity,TTE FP Equity,URW NA Equity,VIE FP Equity,SGO FP Equity,STLAP FP Equity,ERF FP Equity,GLE FP Equity,OR FP Equity,ORA FP Equity,VIV FP Equity,WLN FP Equity
2016-12-23,65.46,102.05,388.1,11.905,79.0383,24.05,64.48,91.96,197.11,62.9,23.9881,58.87,61.17,10.745,65.15,85.29,67.98,75.4488,14.372,105.45,34.53,12.045,54.02,179.3,26.6125,21.258,22.6,80.36,95.18,48.36,221.55,15.3737,43.695,,40.09,46.81,172.55,14.29,5.1546,26.215
2016-12-26,65.46,102.05,388.1,11.905,79.0383,24.05,64.48,91.96,197.11,62.9,23.9881,58.87,61.17,10.745,65.15,85.29,67.98,75.4488,14.372,105.45,34.53,12.045,54.02,179.3,26.6125,21.258,22.6,80.36,95.18,48.36,221.55,15.3737,43.695,,40.09,46.81,172.55,14.29,5.1546,26.215
2016-12-27,65.71,102.55,389.7,11.88,79.1886,24.165,64.53,92.25,198.13,62.92,23.9974,59.31,60.68,10.84,65.42,85.34,68.0,75.8069,14.4,105.85,34.32,12.07,54.12,179.95,26.5625,21.201,22.58,80.45,95.59,48.375,222.9,15.499,43.705,,40.235,46.81,172.7,14.275,5.191,26.505
2016-12-28,65.57,102.35,390.9,11.88,79.2637,23.995,64.19,92.56,199.25,62.72,24.1225,59.25,60.65,10.795,65.61,85.13,68.28,75.7373,14.486,105.85,34.0,12.11,54.0,180.85,26.5875,21.591,22.595,80.08,95.09,48.72,220.2,15.446,43.795,,40.54,46.74,172.4,14.22,5.2055,26.57
2016-12-29,65.73,102.7,389.15,11.735,79.2637,23.82,64.39,92.05,198.41,62.36,24.0994,59.53,59.85,10.7,65.3,84.34,68.15,75.7969,14.462,106.15,34.1,12.14,53.95,179.4,26.35,21.138,22.73,80.71,95.38,48.635,223.2,15.5183,43.965,,40.44,46.355,172.6,14.375,5.2331,26.74
2016-12-30,65.55,102.95,390.0,11.78,79.3764,23.985,64.7,92.13,198.27,62.84,24.2709,60.2,60.55,10.775,66.11,84.51,68.42,76.4832,14.478,107.35,34.045,12.12,53.95,181.4,26.425,21.048,22.89,80.15,95.3,48.72,226.75,15.5955,44.255,,40.5,46.745,173.4,14.435,5.2491,26.78
2017-01-02,66.14,103.35,394.15,11.86,79.1886,24.14,64.65,91.82,201.39,62.82,24.4795,60.24,60.35,10.805,66.1,85.1,68.53,77.4181,14.584,107.3,34.195,12.23,54.24,181.8,26.725,21.099,23.32,80.66,97.22,48.8,226.5,15.7642,44.325,,41.175,46.905,173.45,14.57,5.2608,26.775
2017-01-03,66.44,103.2,392.45,12.245,79.3764,24.43,65.35,90.65,199.06,63.5,24.869,60.04,61.92,10.54,65.63,86.17,68.7,77.8756,14.466,106.3,34.375,12.19,54.48,179.7,26.6125,21.372,23.485,80.0,97.9,48.93,222.6,15.5762,44.835,,41.395,48.665,170.15,14.59,5.2651,26.77
2017-01-04,66.01,103.4,389.3,12.3,79.3013,24.715,64.91,90.28,196.41,63.4,24.5352,60.56,62.8,10.415,65.84,85.72,68.51,77.8756,14.556,105.4,34.155,12.195,54.3,178.1,26.0,21.309,23.45,80.2,97.04,48.905,223.15,15.5232,44.7,,41.06,48.235,169.85,14.705,5.2942,26.555
2017-01-05,66.35,103.8,388.0,12.33,79.3388,24.705,65.14,89.89,194.83,64.6,24.3497,61.15,62.22,10.395,66.04,86.11,67.76,77.8458,14.578,105.4,33.99,12.175,53.75,176.95,26.1625,22.035,23.435,80.47,97.56,48.93,224.1,15.2291,44.58,,41.25,47.1,170.3,14.795,5.3029,26.42
2017-01-06,67.05,104.7,390.7,12.335,79.6769,25.0,65.73,89.53,197.95,65.14,24.6557,61.06,62.49,10.21,66.44,86.32,67.7,76.2743,14.576,105.8,34.1,12.16,53.85,179.25,26.1875,21.807,23.325,80.16,97.9,48.77,225.8,15.0748,44.835,,41.365,47.34,170.25,14.79,5.3291,25.785
2017-01-09,67.0,105.05,391.35,12.125,78.6627,24.615,66.0,90.0,201.11,65.28,24.5073,61.49,61.19,10.505,66.44,85.72,67.61,77.0998,14.672,105.25,33.93,12.05,53.78,180.95,26.4375,21.669,22.825,80.77,98.5,48.085,223.95,15.1182,44.875,,41.875,46.205,171.35,14.78,5.3131,25.495
2017-01-10,66.14,104.8,396.2,12.085,78.4748,24.285,65.91,90.03,201.39,65.2,24.7577,61.2,60.85,10.715,67.31,88.07,67.33,77.8856,14.58,105.05,33.87,11.93,53.41,181.1,26.125,22.662,22.97,81.38,99.34,48.23,222.55,14.6458,44.99,,41.335,46.39,171.05,14.61,5.2738,25.635
2017-01-11,65.97,104.8,400.45,12.065,79.2261,24.34,65.57,89.92,207.29,65.46,24.7809,60.8,60.62,10.815,66.97,88.55,67.63,76.9009,14.622,104.5,34.22,11.575,53.61,183.25,26.4875,23.145,22.8,80.12,99.55,48.5,222.3,14.7422,44.84,,41.195,46.395,171.85,14.65,5.2477,25.43
2017-01-12,64.39,104.15,403.5,12.12,78.287,23.92,65.51,89.28,210.5,64.69,24.3404,60.79,60.55,10.67,67.3,86.25,67.21,76.1252,14.564,101.8,33.885,11.74,53.73,186.55,26.125,22.359,22.54,80.12,99.53,48.695,222.1,14.7615,45.19,,40.82,45.88,170.4,14.78,5.1677,25.385
2017-01-13,65.6,106.2,406.55,12.59,78.8505,24.345,65.72,89.41,212.63,65.64,24.7253,60.53,62.16,10.97,67.85,83.76,67.65,77.6469,14.722,102.1,35.28,11.67,54.32,188.95,26.475,22.863,22.525,80.58,99.96,48.845,221.15,14.8048,45.6,,41.3,47.475,171.45,14.99,5.3116,25.09
2017-01-16,65.97,105.9,408.25,12.45,77.3103,23.75,65.47,89.07,210.31,65.18,24.461,60.31,61.21,10.78,67.37,83.19,67.2,76.3937,14.556,114.2,34.9,11.66,54.06,187.55,26.0125,23.04,22.61,79.38,98.72,48.46,218.5,14.7374,45.265,,41.31,46.26,170.8,14.915,5.1721,25.0
2017-01-17,64.99,105.25,403.9,12.44,77.0098,23.605,64.99,88.98,209.06,65.35,24.2384,59.94,60.56,10.705,67.34,84.39,67.12,75.7074,14.512,114.85,34.5,11.79,53.83,186.85,26.0625,22.56,22.725,78.67,98.33,48.195,216.7,14.9977,45.25,,40.815,45.825,169.6,14.96,5.1314,24.855
2017-01-18,64.43,106.8,405.4,12.35,76.9346,23.15,65.16,88.67,210.4,64.84,24.0066,59.96,59.69,10.82,67.41,84.85,67.27,76.0854,14.486,113.5,34.21,11.79,53.77,188.1,25.9,23.235,22.94,77.53,98.27,48.255,217.6,14.9061,45.63,,41.075,45.515,169.55,14.97,5.1023,25.45
2017-01-19,65.07,108.45,408.15,12.385,77.5733,23.26,65.18,88.62,213.89,65.48,24.0762,59.69,59.76,10.88,67.55,85.98,63.62,75.3593,14.468,109.9,34.06,11.67,53.66,190.0,25.7875,22.821,23.115,77.94,100.3,47.615,214.25,14.9398,45.535,,41.375,45.7,170.5,14.865,5.1241,25.5
2017-01-20,64.9,107.6,407.1,12.39,77.423,23.1,65.84,89.02,212.77,65.34,23.8212,59.25,60.06,10.85,67.55,85.97,64.45,75.2101,14.298,110.25,34.975,11.635,53.74,190.95,25.5125,22.965,23.61,76.87,98.69,48.115,214.05,14.9205,46.505,,41.01,45.84,170.05,14.865,5.1706,25.38
2017-01-23,64.91,108.8,405.9,12.055,77.1225,22.805,66.9,88.85,211.05,65.45,23.6775,59.05,59.18,10.77,67.12,86.45,65.53,74.4344,14.264,107.75,34.94,11.665,53.7,190.35,25.2375,22.845,23.58,76.09,99.15,47.485,215.45,15.2002,46.195,,41.04,44.835,171.15,14.725,5.1561,25.07
2017-01-24,65.23,109.55,406.7,12.24,77.1976,22.72,66.56,88.55,211.1,65.56,23.9649,58.93,59.9,11.03,67.7,86.5,64.9,73.4895,14.274,105.95,34.965,11.605,53.51,189.05,25.2875,23.1,23.59,75.9,99.15,47.64,213.0,15.2194,46.815,,41.335,45.8,171.3,14.63,5.2041,25.05
2017-01-25,65.13,108.95,410.0,12.505,77.8738,23.335,66.65,87.3,214.08,65.39,24.5259,58.95,62.39,11.2,68.72,87.89,64.92,73.8376,14.294,107.7,35.055,11.49,54.38,191.4,25.6,22.599,23.5,76.54,100.05,48.015,211.95,15.3062,47.725,,41.6,47.78,171.55,14.53,5.0907,25.63
2017-01-26,64.66,110.75,411.55,12.545,77.7235,23.4,65.85,86.93,212.45,64.91,24.7067,58.91,61.64,12.055,68.39,86.78,64.48,74.2156,14.264,108.45,34.71,11.4,54.34,190.45,25.4125,22.725,23.3,75.61,100.1,47.8,212.6,15.3448,47.0,,42.46,47.545,171.3,14.555,5.0747,25.46
2017-01-27,65.16,110.45,407.55,12.475,76.8219,23.255,65.56,87.42,210.31,64.67,24.8922,58.6,61.45,12.5,68.22,85.45,63.63,74.0863,14.442,109.25,34.69,11.235,54.3,186.85,25.425,22.812,23.13,75.58,101.0,47.225,212.3,15.393,46.86,,42.55,47.37,171.3,14.45,5.0267,25.23
2017-01-30,64.82,109.15,403.35,12.285,76.0706,22.91,64.94,86.13,208.64,63.29,24.4749,58.29,60.28,12.495,67.3,84.12,62.81,74.3846,14.334,109.25,34.155,11.03,53.89,184.35,25.0,22.065,22.855,75.2,100.85,46.705,211.1,15.2435,45.845,,42.195,46.67,171.0,14.37,5.0006,25.3
2017-01-31,63.56,108.35,402.45,12.265,75.1315,22.72,64.9,86.78,204.69,62.76,24.3404,57.99,59.18,12.195,66.22,83.38,62.7,74.0863,14.336,108.4,33.655,11.065,53.78,186.6,24.845,21.567,22.655,75.37,99.11,46.66,212.95,15.1809,45.5,,41.5,45.255,168.35,14.325,4.925,24.975
2017-02-01,63.5,107.55,399.9,12.33,75.3569,23.16,65.28,87.99,206.03,63.1,24.5491,58.46,60.63,12.615,68.38,84.95,62.73,75.3693,14.358,106.4,34.445,10.885,54.17,188.0,25.6125,22.02,22.72,76.03,100.55,46.72,214.0,14.9302,46.195,,41.2,46.025,168.9,14.265,4.97,25.005
2017-02-02,62.73,108.4,403.35,12.15,75.4696,22.745,66.19,88.6,207.01,62.84,24.6511,58.36,60.26,13.235,68.13,84.99,63.14,74.5736,15.214,108.05,34.63,11.01,54.29,187.5,25.5375,22.632,22.735,77.5,101.4,46.495,213.65,15.0555,46.085,,41.0,45.675,170.6,14.28,4.9482,24.945
2017-02-03,62.59,109.4,404.25,12.275,75.8077,23.16,66.54,88.36,207.43,63.06,25.1472,59.1,61.14,13.275,67.83,84.83,63.51,75.2101,15.246,108.55,34.6,11.08,53.97,188.95,25.85,22.113,22.785,77.15,101.6,47.15,215.05,15.1471,46.005,,41.29,45.865,171.05,14.365,4.9366,25.11
2017-02-06,61.5,108.9,401.65,11.97,74.7183,22.725,65.82,88.3,206.17,63.11,24.6511,58.98,60.01,13.19,67.07,83.66,63.05,75.23,15.17,107.15,34.265,10.99,53.32,185.15,25.55,22.02,22.45,75.93,101.35,47.105,212.6,15.0073,45.42,,41.135,44.755,170.2,14.28,4.9279,25.575
2017-02-07,61.97,108.9,402.15,11.68,75.2817,22.42,65.22,89.27,205.99,62.88,24.7902,59.24,57.15,13.39,67.26,82.61,63.34,75.4886,15.138,107.85,33.65,11.025,53.25,184.45,25.3375,22.08,22.34,76.34,102.55,46.625,215.9,14.988,45.275,,41.38,43.635,171.5,14.15,4.925,25.935
2017-02-08,63.08,108.45,395.0,11.415,75.2442,22.15,68.27,89.21,204.36,62.77,24.4888,60.65,56.06,13.015,67.05,83.6,63.47,76.2346,15.222,107.65,34.205,11.24,53.0,182.35,25.025,22.047,22.535,76.37,103.55,46.83,219.5,15.528,45.355,,41.285,42.73,173.35,14.28,4.9264,26.035
2017-02-09,62.14,107.05,398.9,11.46,76.1458,22.66,68.81,89.28,208.59,64.0,24.3822,60.45,56.69,12.85,67.34,82.79,63.68,79.7554,15.266,109.2,34.29,11.31,53.05,185.5,25.375,22.554,22.585,76.94,103.65,47.425,220.1,15.6919,45.365,,41.65,43.71,174.0,14.45,4.9933,25.45
2017-02-10,62.46,107.9,400.95,11.4,76.3336,22.605,68.76,89.33,214.08,64.39,24.3312,60.05,55.7,12.72,67.48,83.81,63.88,79.7156,15.282,108.55,34.25,11.17,53.75,185.1,25.375,24.66,22.695,77.38,103.7,47.925,219.0,15.7063,45.695,,41.84,42.385,170.1,14.405,4.9628,25.11
2017-02-13,63.62,108.95,404.1,11.58,77.5733,23.005,69.36,89.9,215.66,65.85,24.563,60.65,56.35,12.915,68.62,87.5,64.32,79.9443,15.362,109.45,34.64,11.31,54.09,189.8,26.0,25.848,22.78,78.09,104.3,48.075,218.4,15.6678,46.425,,41.9,42.765,173.7,14.405,5.0195,25.0
2017-02-14,63.61,107.3,403.25,11.755,77.1225,23.095,68.82,88.85,215.89,66.21,24.6372,60.03,56.78,12.97,68.4,90.18,64.2,80.0637,15.332,110.25,35.065,11.235,54.0,190.15,26.4375,25.767,22.97,78.62,105.6,47.945,219.65,15.663,46.64,,41.685,43.185,172.55,14.495,4.9802,24.97
2017-02-15,63.53,107.75,404.1,12.315,79.4891,23.1,69.4,88.61,213.38,66.32,24.6974,59.94,57.49,13.13,68.87,88.85,66.05,80.7599,15.304,110.0,35.475,11.18,54.88,188.7,26.5875,26.25,22.91,79.08,104.8,47.955,222.1,15.7642,46.635,,41.84,43.745,173.8,14.595,4.9395,25.045
2017-02-16,63.21,108.05,407.25,12.145,78.8129,22.87,68.9,88.05,212.82,65.77,24.4795,59.15,57.02,13.345,66.0,88.16,64.9,81.1876,15.338,108.55,35.41,11.195,55.38,189.7,26.475,25.899,22.74,81.49,105.6,47.82,223.35,15.5955,45.98,,41.835,43.52,171.85,14.655,4.9366,24.92
2017-02-17,63.47,108.2,407.5,11.82,78.7378,22.465,68.21,89.1,209.8,65.4,24.1133,61.0,55.75,13.315,65.06,87.08,64.38,81.0483,15.204,107.75,35.045,11.08,55.23,186.85,26.3375,25.644,22.6,82.02,106.6,47.44,220.65,15.4267,45.46,,41.515,42.4,176.1,14.395,4.9337,25.2
2017-02-20,62.97,107.95,406.55,11.605,78.8129,22.355,68.53,90.15,211.57,66.53,24.2106,60.95,55.63,13.585,65.15,86.44,65.24,80.1134,15.246,107.85,34.75,11.09,55.21,188.1,26.3375,26.049,22.305,82.6,106.45,47.575,220.65,15.4364,45.8,,41.77,41.805,172.65,14.35,4.8944,25.435
2017-02-21,63.52,108.3,408.1,11.575,78.55,22.495,68.31,89.8,212.31,67.24,24.4378,60.89,55.79,13.755,66.02,86.86,65.17,80.0935,15.35,107.5,34.7,11.24,55.33,190.0,26.7375,26.295,22.305,81.96,105.9,48.4,218.2,15.446,45.925,,41.77,41.79,173.45,14.455,4.9264,25.505
2017-02-22,63.07,108.4,412.2,11.62,77.4981,22.825,68.49,89.22,214.77,66.7,24.1457,62.33,55.8,14.165,65.48,86.45,64.73,79.8349,15.39,108.2,34.6,11.3,54.56,192.5,26.8875,25.821,22.37,81.76,105.3,48.305,216.65,15.5858,45.445,,41.965,41.845,176.5,14.54,4.9482,26.545
2017-02-23,62.92,109.0,414.9,11.39,77.1225,22.6,68.17,88.99,214.21,69.05,23.9232,62.79,55.62,14.27,64.79,85.41,65.99,79.6957,15.384,107.85,36.015,11.265,54.13,192.2,26.9375,25.248,22.385,80.91,105.35,48.29,218.05,14.6843,45.27,,41.665,41.945,176.9,14.61,4.9395,27.425
2017-02-24,62.93,107.95,414.05,11.215,76.7468,22.195,67.49,89.11,213.47,68.35,23.5059,62.65,54.68,14.16,64.03,83.91,65.5,80.1433,15.292,108.75,35.7,11.225,53.36,190.7,26.6375,24.885,22.16,80.95,103.75,47.735,216.85,14.5831,44.37,,41.1,41.43,175.55,14.42,4.7447,26.975
2017-02-27,63.22,108.4,412.8,11.29,76.9722,22.07,67.44,89.72,214.73,68.35,23.5337,62.71,54.74,14.49,64.16,83.85,65.77,79.9941,15.33,108.25,35.925,11.505,53.42,189.85,26.525,25.239,22.215,80.86,104.75,47.24,215.15,14.882,45.08,,41.235,41.535,175.3,14.265,4.8014,27.285
2017-02-28,63.63,107.9,411.9,11.395,76.559,22.27,68.01,93.0,213.56,69.32,23.7609,62.56,55.13,14.4,63.89,83.71,67.16,80.8892,15.246,108.15,36.37,11.54,53.22,189.45,26.5125,24.93,22.54,80.69,104.5,47.05,215.35,14.8964,45.23,,40.33,41.91,175.55,14.265,4.8421,27.255
2017-03-01,64.59,109.0,418.15,11.81,77.7986,23.04,69.73,92.0,217.98,71.12,23.7795,62.86,57.59,14.67,65.27,86.4,67.93,82.3711,15.406,109.5,37.1,11.645,54.23,195.3,26.825,26.22,22.8,82.24,103.3,47.75,217.35,15.2146,46.1,,40.92,43.97,176.6,14.4,4.8639,27.0
2017-03-02,64.21,108.8,419.8,11.86,77.1976,23.2,69.92,91.72,215.66,71.7,23.5894,62.73,57.67,14.715,65.12,85.88,68.77,82.1921,15.356,108.5,36.98,12.605,53.61,194.1,26.75,25.668,22.81,83.37,102.95,47.795,215.85,15.6099,45.595,,40.9,44.115,176.05,14.37,4.8494,27.15
2017-03-03,63.09,108.4,418.1,12.195,77.2352,23.605,70.0,91.72,216.21,71.17,23.7006,62.53,59.31,14.73,65.3,87.32,68.6,83.1369,15.254,108.9,37.255,12.795,53.32,194.35,26.625,25.227,22.835,84.02,100.5,48.075,217.45,15.6774,46.17,,40.9,46.13,176.45,14.375,4.8101,27.255
2017-03-06,62.4,108.45,418.6,12.095,77.2352,23.57,69.99,91.63,217.28,71.05,23.696,62.5,58.7,14.44,65.18,86.14,69.0,82.0031,15.282,108.4,37.165,12.75,53.24,193.75,26.5125,24.765,22.91,83.23,98.6,48.03,217.1,15.6871,45.52,,40.65,45.205,176.3,14.4,4.8159,27.1
2017-03-07,62.5,107.55,418.7,12.065,76.7092,23.58,70.06,91.31,216.45,70.19,23.8073,61.87,58.84,14.575,65.27,86.43,68.8,81.3566,15.338,108.0,36.925,12.665,53.0,193.75,26.675,24.492,22.795,83.61,97.87,47.705,214.6,15.446,45.75,,40.525,45.15,175.5,14.345,4.8654,27.12
2017-03-08,62.69,107.7,423.3,12.065,76.8219,23.725,70.32,91.65,217.28,70.47,23.9139,61.83,59.35,14.775,65.22,85.65,69.3,81.7047,15.298,109.25,37.185,12.595,53.1,194.8,26.6625,24.414,22.715,83.65,97.48,47.165,215.5,15.4171,45.82,,40.43,45.805,175.1,14.385,4.8915,27.15
2017-03-09,62.94,108.1,423.05,12.395,76.8595,24.01,70.74,89.72,220.16,70.06,23.7609,62.45,60.79,14.395,64.51,85.33,69.14,81.8738,15.362,111.8,37.525,12.72,52.98,195.65,26.2625,24.105,21.8,83.21,99.83,46.79,217.4,15.5714,46.22,,40.565,46.755,176.4,14.635,5.0427,27.2
2017-03-10,62.31,108.0,429.05,12.645,76.8595,23.92,70.34,88.93,218.82,70.06,23.5847,62.84,61.86,14.19,65.26,84.67,69.05,81.7943,15.284,111.85,37.915,12.56,52.92,196.4,26.5375,23.664,21.565,82.85,99.0,47.265,213.25,15.4798,46.125,,40.635,47.75,177.35,14.765,5.0369,27.155
2017-03-13,61.98,108.5,429.15,12.515,77.7235,23.93,69.91,88.59,222.16,69.95,23.6218,62.98,61.18,14.235,65.12,86.2,68.72,81.5953,15.362,111.45,38.2,12.625,53.18,198.25,26.875,24.78,21.845,82.4,99.36,47.1,213.9,15.5858,46.23,,40.49,47.65,176.45,14.695,5.0136,27.065
2017-03-14,62.64,108.8,429.85,12.335,77.7986,23.73,69.77,88.84,221.98,70.2,23.6218,62.66,59.85,14.29,65.16,85.33,68.4,81.7644,15.268,110.8,38.06,12.455,53.37,198.35,26.8625,24.678,21.75,83.1,99.69,46.3,213.3,15.4316,45.87,,40.495,46.945,177.55,14.595,4.9686,26.81
2017-03-15,62.07,108.35,430.4,12.37,78.1367,23.83,69.45,88.55,222.12,70.43,24.4332,62.62,60.09,14.435,66.06,82.2,67.84,81.8738,15.34,110.35,38.15,12.505,53.53,197.8,26.8375,24.99,21.7,83.19,99.76,46.98,212.9,15.5039,46.365,,40.405,46.96,177.3,14.52,4.9526,26.755
2017-03-16,62.1,108.65,434.7,12.35,78.6627,23.925,70.37,89.38,225.69,70.36,24.6372,62.79,60.69,14.445,66.44,79.45,67.8,82.57,15.418,110.5,38.26,12.5,53.87,198.75,26.9875,25.605,21.59,84.36,99.51,47.13,218.3,15.5858,46.795,,40.525,47.12,177.75,14.73,4.9366,26.85
2017-03-17,63.0,110.0,436.05,12.305,79.2637,23.865,71.7,89.25,223.23,70.01,24.6233,63.21,60.28,14.525,67.2,78.65,68.11,82.1623,15.476,112.45,38.41,12.48,54.15,201.5,27.125,25.554,21.82,84.32,100.05,47.36,220.15,15.6196,46.745,,40.69,47.11,177.45,14.855,4.9802,27.485
2017-03-20,62.77,110.05,433.25,12.245,79.3764,23.84,71.69,89.55,220.07,70.6,24.6928,64.0,59.65,14.335,67.67,79.73,68.2,82.2915,15.546,112.55,38.425,12.48,54.16,200.0,27.25,25.377,21.79,84.72,98.97,46.05,218.7,15.7401,46.63,,40.645,46.725,176.9,14.78,4.9918,27.42
2017-03-21,62.12,110.0,428.45,12.28,79.414,23.925,72.19,89.4,219.05,69.61,24.5259,63.79,60.26,13.735,67.09,79.45,68.15,82.2717,15.446,112.5,38.01,12.48,54.1,198.7,27.1375,24.567,21.62,83.34,97.63,46.32,219.45,16.1161,46.22,,39.705,47.49,177.4,14.695,4.9366,27.695
2017-03-22,61.86,110.65,432.2,12.2,79.6394,23.485,72.19,89.09,218.91,68.9,24.614,63.97,60.29,13.95,66.4,79.5,69.19,82.3214,15.466,111.75,38.445,12.47,54.03,199.6,27.1875,24.429,21.59,84.1,96.96,46.24,220.0,16.0101,46.205,,40.255,46.765,178.3,14.825,4.9221,28.22
2017-03-23,61.7,108.45,432.95,12.355,80.0526,23.64,73.73,89.6,221.7,69.85,24.614,63.97,61.1,14.18,67.19,80.68,69.86,82.8485,15.718,112.75,38.5,12.55,54.94,201.95,27.675,24.105,21.61,83.79,98.1,46.5,221.9,16.1691,46.66,,40.515,47.475,178.5,14.8,4.9933,28.44
2017-03-24,62.06,108.05,435.3,12.28,79.7896,23.55,74.36,89.9,220.81,70.02,25.0962,63.61,60.46,14.785,67.31,80.85,69.6,82.4208,15.886,113.55,38.45,12.58,55.03,201.1,27.9625,23.961,21.71,84.66,97.17,46.21,222.7,16.1884,46.64,,40.285,47.315,177.85,14.65,4.9904,29.0
2017-03-27,62.53,107.85,437.45,12.245,79.9775,23.705,74.35,89.1,220.12,69.33,25.1657,64.2,60.36,14.405,66.34,80.6,69.65,83.0176,15.8,113.4,38.19,12.6,54.83,201.55,27.7625,22.794,21.71,84.81,98.14,46.125,217.7,16.362,46.0,,40.295,47.13,179.5,14.78,5.0282,28.99
2017-03-28,63.0,108.8,436.75,12.71,79.7896,23.875,73.93,90.15,221.74,70.83,25.124,63.31,61.92,14.455,66.73,81.78,69.76,83.485,15.954,113.85,38.25,12.725,54.92,201.45,27.925,23.256,21.76,84.85,98.85,46.415,215.2,16.4391,46.67,,40.545,47.575,178.7,14.685,5.0616,29.0
2017-03-29,63.47,109.55,438.75,12.64,80.4282,24.045,73.75,89.15,222.49,71.62,25.175,63.31,62.04,14.45,67.6,81.54,69.86,84.052,15.948,113.0,38.195,13.1,55.13,202.6,27.7625,23.406,21.945,84.3,98.76,46.615,216.8,16.4295,46.63,,40.635,47.2,179.8,14.6,5.1387,29.295
2017-03-30,64.75,109.8,438.75,12.64,80.2404,24.215,74.16,90.47,224.3,71.64,25.685,63.55,61.8,14.365,68.38,81.51,70.04,83.7834,16.172,113.0,38.43,13.0,56.06,202.9,28.075,23.937,21.99,85.68,100.2,47.075,215.0,16.6802,47.625,,40.63,47.07,179.05,14.625,5.1256,29.17
2017-03-31,65.51,110.9,444.1,12.7,80.4658,24.255,74.3,90.66,225.37,71.33,25.977,63.76,62.43,14.33,68.63,81.43,70.03,84.1614,16.228,113.9,38.155,13.28,56.52,205.85,28.4625,23.658,22.1,86.56,101.25,47.415,219.1,16.9308,48.135,,40.785,47.55,180.15,14.565,5.2986,29.2
2017-04-03,64.64,111.0,443.85,12.49,80.3531,23.925,74.46,89.41,225.65,71.36,25.8797,63.5,61.22,14.29,68.32,81.28,70.69,84.0221,16.164,112.8,38.4,13.17,56.48,204.05,28.2125,23.319,22.055,85.89,102.4,46.965,217.85,16.7187,47.68,,40.785,46.315,179.5,14.55,5.2157,29.325
2017-04-04,64.98,111.65,445.6,12.445,80.3156,23.855,73.8,90.41,226.76,71.82,25.9817,63.92,60.71,14.215,68.63,80.1,70.56,84.8377,16.232,113.2,38.235,13.145,56.22,206.2,28.3125,23.574,21.85,85.85,102.45,47.75,219.2,16.6127,47.55,,41.175,45.7,180.3,14.46,5.2695,29.395
2017-04-05,64.82,111.7,444.45,12.555,80.4658,23.7,73.97,90.3,224.49,71.57,25.991,63.6,60.1,14.345,68.49,78.48,70.82,84.967,16.282,111.9,38.23,13.29,56.71,204.75,28.1125,23.553,21.62,87.41,103.0,48.0,219.0,16.6464,47.365,,41.14,45.65,178.85,14.385,5.2637,29.755
2017-04-06,64.36,111.8,447.55,12.52,81.1044,23.83,74.63,91.03,229.04,72.52,26.2645,63.75,60.75,14.295,69.16,78.41,71.93,84.7482,16.388,113.1,38.275,13.405,56.96,207.25,28.2125,23.37,21.64,87.98,103.1,48.53,222.8,16.7428,47.46,,41.385,46.13,179.35,14.355,5.2549,29.83
2017-04-07,64.59,111.75,453.65,12.57,82.0811,23.68,74.54,91.99,233.5,72.5,26.385,64.17,60.9,14.675,69.35,78.99,72.83,84.1912,16.41,112.45,38.395,13.45,56.91,209.25,28.2125,23.202,21.035,88.06,103.5,49.0,223.5,16.7718,47.69,,41.4,46.52,180.7,14.305,5.2549,29.825
2017-04-10,64.57,112.4,455.65,12.385,81.4425,23.65,73.71,91.53,231.92,71.09,26.4592,64.08,60.0,14.575,68.98,79.2,72.85,84.1514,16.364,112.4,38.045,13.315,57.01,207.45,27.9125,22.956,21.13,87.82,103.45,48.63,223.1,16.5934,46.97,,41.47,45.86,180.9,14.29,5.2244,29.93
2017-04-11,64.53,112.85,450.65,12.24,80.4282,23.63,74.98,92.12,231.88,71.3,25.7313,64.0,59.39,14.045,68.96,78.86,73.07,84.3503,16.324,113.05,38.05,13.27,56.85,208.6,28.1,22.497,21.225,87.22,102.55,48.73,224.9,16.4439,47.035,,41.48,45.295,181.0,14.34,5.1779,29.465
2017-04-12,65.06,113.8,456.75,12.11,80.7288,23.58,73.69,91.97,231.88,71.93,25.5459,64.24,59.1,13.93,68.74,79.26,73.07,84.778,16.36,115.75,37.135,13.315,56.74,208.85,27.975,21.42,21.26,87.47,103.8,48.64,224.7,16.5355,46.62,,42.1,44.65,181.95,14.36,5.2288,29.4
2017-04-13,64.76,114.3,459.3,11.905,80.7663,23.25,73.85,92.19,233.08,71.33,25.2352,64.27,58.3,13.865,68.38,77.99,72.8,84.8675,16.456,114.85,37.365,13.165,56.59,208.6,27.9875,21.393,21.19,86.45,102.3,48.03,224.1,16.4777,46.205,,42.215,43.505,181.05,14.15,5.2331,29.17
